url,city,hotel_name,rating,hotel_description,latitude,longitude
https://www.booking.com/hotel/fr/le-clos-de-la-tour-cassis-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=841&from=searchresults#hotelTmpl,Cassis,['Le clos de la tour Cassis'],['9.0'],"['Boasting a seasonal outdoor swimming pool and a terrace, Le clos de la tour Cassis offers accommodation in Cassis with free WiFi and garden views. This villa has a private pool, a garden and free private parking.']",43.21660581,5.55169795
https://www.booking.com/hotel/fr/le-reve-bleu-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=863&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,['LE REVE BLEU'],['8.6'],"['Situated in Cassis, 1.1 km from Grande Mer and 1.4 km from Bestouan, LE REVE BLEU offers a casino and air conditioning. This villa has a private pool, a garden, barbecue facilities, free WiFi and free private parking.']",43.2206243,5.540767
https://www.booking.com/hotel/fr/calanque-d-en-vau.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=154&from=searchresults#hotelTmpl,Cassis,"[""CALANQUE D'EN VAU""]",['8.8'],"[""You're eligible for a Genius discount at CALANQUE D'EN VAU! To save at this property, all you have to do is ""]",43.21459857,5.53784404
https://www.booking.com/hotel/fr/clocher-de-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,Cassis,['Le Clocher de Cassis'],['8.3'],"[""You're eligible for a Genius discount at Le Clocher de Cassis! To save at this property, all you have to do is ""]",43.215602,5.5377111
https://www.booking.com/hotel/fr/la-vigie-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=317&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,['La vigie II'],['7.8'],"[""You're eligible for a Genius discount at La vigie II! To save at this property, all you have to do is ""]",43.21312971,5.54228424
https://www.booking.com/hotel/fr/appartement-st-marc-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=789&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,"[""Appartement Cassis vue mer d'exception""]",['8.6'],"[""You're eligible for a Genius discount at Appartement Cassis vue mer d'exception! To save at this property, all you have to do is ""]",43.21875954,5.54379929
https://www.booking.com/hotel/fr/villa-l-39-icone.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=822&from=searchresults#hotelTmpl,Cassis,"[""Villa l'Icône""]",['7.7'],"[""Offering free WiFi and a garden, Villa l'Icône is situated in Cassis. Cap Canaille is 2.7 km from the property.""]",43.21788357,5.54760143
https://www.booking.com/hotel/fr/cote-calanques-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,Cassis,['Plage & Calanques Cassis'],['9.7'],"['Offering city views, Plage & Calanques Cassis is an accommodation located in Cassis, 1.5 km from Grande Mer and 1.9 km from Anse de Corton Beach. The air-conditioned accommodation is 300 m from Bestouan, and guests benefit from private parking available on site and free WiFi.']",43.2120018,5.5276305
https://www.booking.com/hotel/fr/la-douceur-de-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=202&from=searchresults#hotelTmpl,Cassis,['La douceur de Cassis'],['9.3'],"['Located in Cassis, 500 m from Bestouan, La douceur de Cassis provides accommodation with a bar, free WiFi and a 24-hour front desk. The air-conditioned accommodation is 1.2 km from Grande Mer.']",43.215009,5.530956
https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=926&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,"['Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds']",['9.0'],"[""You're eligible for a Genius discount at Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds! To save at this property, all you have to do is ""]",43.2208045,5.54229625
https://www.booking.com/hotel/fr/lou-cigalou-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=205&from=searchresults#hotelTmpl,Cassis,['LOU CIGALOU'],['9.0'],"['Featuring garden views, LOU CIGALOU provides accommodation with a balcony and a kettle, around less than 1 km from Grande Mer. The air-conditioned accommodation is 200 m from Bestouan, and guests benefit from complimentary WiFi and private parking available on site.']",43.214926,5.532989
https://www.booking.com/hotel/fr/le-cleli.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=303&from=searchresults#hotelTmpl,Cassis,['Le Cleli'],['8.1'],"[""You're eligible for a Genius discount at Le Cleli! To save at this property, all you have to do is ""]",43.21509805,5.54048743
https://www.booking.com/hotel/fr/maeva-particuliers-residence-les-balcons-de-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=71&from=searchresults#hotelTmpl,Collioure,['Residence Les Balcons de Collioure - maeva Home'],['7.2'],"['Set within a 6-minute walk of Collioure Royal Castle in Collioure, Maeva Particuliers Residence Les Balcons de Collioure provides accommodation with seating area and TV.']",42.52507267,3.09015687
https://www.booking.com/hotel/fr/home-cassis-maison-julou.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=981&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,['Home Cassis - Maison Julou - Piscine chauffée'],['7.6'],"['Home Cassis - Maison Julou - Piscine chauffée has garden views, free WiFi and free private parking, set in Cassis, 1.4 km from Bestouan.']",43.22207969,5.53792695
https://www.booking.com/hotel/fr/le-duplex-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=304&from=searchresults#hotelTmpl,Cassis,['Le Duplex'],['8.2'],"[""You're eligible for a Genius discount at Le Duplex! To save at this property, all you have to do is ""]",43.21505477,5.54057326
https://www.booking.com/hotel/fr/cassis-ma-vie-la.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c143932c7e76038a&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,['Cassis Ma Vie Là'],['9.1'],"[""You're eligible for a Genius discount at Cassis Ma Vie Là! To save at this property, all you have to do is ""]",43.216905,5.541446
https://www.booking.com/hotel/fr/apartment-un-autre-jour-ensoleille.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=936&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Apartment Un autre jour ensoleillé'],[None],"['Set in Bormes-les-Mimosas, 1.4 km from Faviere and 1.4 km from Pointe de Gouron Beach, Apartment Un autre jour ensoleillé offers air conditioning. This property offers access to a balcony, free private parking and free WiFi.']",43.128874,6.352184
https://www.booking.com/hotel/fr/poseidon-mazet-c-58-m2-en-duplex-3-pieces-piscine-et-garage-prive.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=777&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['POSEIDON - MAZET C - 58 m2 en duplex - 3 pièces - Piscine et garage privé -'],[None],"[""POSEIDON - MAZET C - 58 m2 en duplex - 3 pièces - Piscine et garage privé - is located in Bormes-les-Mimosas, 1.5 km from Pointe de Gouron Beach, 1.5 km from Plage de l'Anglade, and 41 km from Toulon Train Station. The air-conditioned accommodation is less than 1 km from Faviere, and guests benefit from complimentary WiFi and private parking available on site.""]",43.12415,6.351192
https://www.booking.com/hotel/fr/poseidon-mazet-g-58-m2-piscine-privee-garage-individuel.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=777&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['POSEIDON - MAZET G - 58 m2 - Piscine privée - Garage individuel -'],[None],"['Located about less than 1 km from Faviere, POSEIDON - MAZET G - 58 m2 - Piscine privée - Garage individuel - offers accommodation with an outdoor pool and free WiFi. This villa features a private pool, a garden and free private parking.']",43.12415,6.351192
https://www.booking.com/hotel/fr/poseidon-2-pieces-32-m2-piscine-et-garage-prive.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=777&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['POSEIDON - 2 pièces - 32 m2 - Piscine et garage privé'],[None],"[""POSEIDON - 2 pièces - 32 m2 - Piscine et garage privé is situated in Bormes-les-Mimosas, 1.5 km from Pointe de Gouron Beach, 1.5 km from Plage de l'Anglade, and 41 km from Toulon Train Station. The air-conditioned accommodation is less than 1 km from Faviere, and guests benefit from private parking available on site and free WiFi.""]",43.12415,6.351192
https://www.booking.com/hotel/fr/magnifique-3-pieces-et-ses-deux-salles-d-eau-piscine-sur-le-toit-et-vue-panorami.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=491&from=searchresults#hotelTmpl,Bormes-les-Mimosas,"[""Magnifique 3 pieces et ses deux salles d'eau - piscine sur le toit et vue panoramique -""]",[None],"[""Magnifique 3 pieces et ses deux salles d'eau - piscine sur le toit et vue panoramique - is set in Bormes-les-Mimosas, 1.1 km from Pointe de Gouron Beach, 1.2 km from Plage de l'Anglade, as well as 41 km from Toulon Train Station. The air-conditioned accommodation is 600 m from Faviere, and guests benefit from complimentary WiFi and private parking available on site.""]",43.123184,6.354464
